id_n,Year,Gender,City,TaxpayerType,companytype,Activity,entactivitycode,SectorDescription,Size,gross_wage,net_income_business,net_income_partnership,gross_rents,gross_i_interest_pen_pay,gross_i_interest,gross_i_inta_prop,capital_gain,foreign_s_inc,other_inc_gifts,total_inc,ded_rents_expen_rents10pct,ded_pen_cont,ded_exp_int_prop,other_allowed_ded,total_ded,taxable_amount,loss_carried_for,dis_charity_contribution,tot_additional_ded,taxable_inc_before_tax,tax_on_tax_inc_bracket,tax_withheld_wage_employer,tax_withheld_wage_interest,tax_withheld_rents,tax_witheld_lottery_gains,foreign_tax_credit,total_witheld_credit,total_pay_for,q_advance_business_inc,q_payment_ren_inc_int_prop,total_advance_payment,total_tax_payable,amount_due,sector,companytype_en
59,2022,M,KOLIQ,BIZNES,Individual,"Kultivimi i frutave të tjera pemore, shkurreve dhe arrave",125,Bujqesia;Pylltaria dhe Peshkimi,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,Individual
60,2022,M,MITROVICË,BIZNES,Individual,Tregtia me pakicë e pjesëve dhe aksesorëve të automjeteve,4532,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,4,0.0,110158.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110158.63,0.0,0.0,0.0,0.0,0.0,110158.63,0.0,0.0,0.0,110158.63,10749.46,0.0,0.0,0.0,0.0,0.0,0.0,10749.46,17890.12,0.0,17890.12,0.0,0.0,45,Individual
61,2022,M,GJILAN,BIZNES,Individual,Tregtia me pakice e artikujve farmaceutikë në dyqane të specializuara (Barnatore),4773,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,3,0.0,30948.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30948.79,0.0,0.0,0.0,0.0,0.0,30948.79,0.0,0.0,0.0,30948.79,2828.48,0.0,0.0,0.0,0.0,0.0,0.0,2828.48,3262.8,0.0,3262.8,0.0,0.0,47,Individual
62,2022,M,PRIZREN,PERSON FIZIK,Person fizik,PUNETOR,10000,Person Fizik,2,0.0,3021.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3021.05,0.0,400.0,0.0,0.0,400.0,2621.05,0.0,0.0,0.0,2621.05,66.44,0.0,0.0,0.0,0.0,0.0,0.0,66.44,90.0,0.0,90.0,0.0,0.0,10,
63,2022,M,DOMANEK,BIZNES,Individual,Punime për veshjen e dyshemeve dhe mureve,4333,Ndertimtaria,2,0.0,6185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6185.0,0.0,0.0,0.0,0.0,0.0,6185.0,0.0,0.0,0.0,6185.0,352.1,0.0,0.0,0.0,0.0,0.0,0.0,352.1,273.6,0.0,273.6,78.5,78.5,43,Individual
64,2022,M,SUHAREKË,BIZNES,Individual,Transporti tjetër rrugor i pasagjerëve p.k.t.,4939,Transporti dhe magazinimi,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,Individual
65,2022,M,FERIZAJ,BIZNES,Individual,Prodhimi i artikujve të plastikës për paketim,2222,Industria perpunuese,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,Individual
66,2022,F,PRISHTINË,BIZNES,Individual,"Punime hidraulike, instalime të ngrohjes dhe kondicionimit të ajrit",4322,Ndertimtaria,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,Individual
67,2022,M,PRIZREN,BIZNES,Individual,Punime për veshjen e dyshemeve dhe mureve,4333,Ndertimtaria,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,Individual
68,2022,M,ISTOG,BIZNES,Individual,Tregtia me pakicë e mishit dhe produkteve të mishit në dyqane të specializuara,4722,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,0.0,0.0,262.0,-262.0,0.0,0.0,0.0,-262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,Individual
69,2022,M,PRISHTINË,BIZNES,Individual,Tregtia me shumicë e tekstileve,4641,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,3,0.0,53056.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53056.01,0.0,0.0,0.0,0.0,0.0,53056.01,0.0,0.0,0.0,53056.01,5039.2,0.0,0.0,0.0,0.0,0.0,0.0,5039.2,4000.0,0.0,4000.0,1039.2,1039.2,46,Individual
70,2022,M,GREMNIK,BIZNES,Individual,Transporti tjetër rrugor i pasagjerëve p.k.t.,4939,Transporti dhe magazinimi,2,0.0,4651.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4651.16,0.0,0.0,0.0,0.0,0.0,4651.16,0.0,0.0,0.0,4651.16,213.69,0.0,0.0,0.0,0.0,0.0,0.0,213.69,320.0,0.0,320.0,0.0,0.0,49,Individual
71,2022,M,PRISHTINË,BIZNES,Individual,"Aktivitetet e prodhimit të filmave, videove dhe programeve televizive",5911,Informimi dhe komunikimi,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,Individual
72,2022,F,PRISHTINË,PERSON FIZIK,Person fizik,SHITES,10000,Person Fizik,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,
73,2022,F,PRISHTINË,BIZNES,Individual,"Tregtia me pakicë e gazetave dhe materialit të shkrimit, në dyqane të specializuara",4762,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,3,0.0,5395.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5395.03,0.0,0.0,0.0,0.0,0.0,5395.03,0.0,0.0,0.0,5395.03,273.2,0.0,0.0,0.0,0.0,0.0,0.0,273.2,273.2,0.0,273.2,0.0,0.0,47,Individual
74,2022,M,PRIZREN,BIZNES,Individual,"Tregtia tjetër me pakicë, jo në dyqane, tezga ose tregje",4799,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,Individual
75,2022,F,MALISHEVË,BIZNES,Individual,Aktivitete juridike,6910,"Aktivitetet profesionale, shkencore dhe teknike",1,7516.16,840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8356.16,0.0,459.82,0.0,0.0,459.82,7896.34,0.0,0.0,0.0,7896.34,523.23,447.67,0.0,0.0,0.0,0.0,447.67,75.56,75.6,0.0,75.6,0.0,0.0,69,Individual
76,2022,M,PRISHTINË,BIZNES,Individual,Aktivitetet shërbyese të pijeve,5630,Akomodimi dhe sherbimi ushqimor,3,0.0,113.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.09,0.0,800.0,0.0,0.0,800.0,-686.91,0.0,0.0,0.0,-686.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.4,0.0,68.4,0.0,0.0,56,Individual
77,2022,M,KUTINË,BIZNES,Individual,"Aktivitetet e ndërmjetësimit për shitjen e mallrave ushqimore, pijeve dhe duhanit",4617,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,3,0.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,0.0,212.0,212.0,0.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.13,0.0,31.13,0.0,0.0,46,Individual
78,2022,F,FERIZAJ,BIZNES,Individual,"Aktivitetet e kontabilitetit, libërmbajtjes dhe auditimit; këshillime tatimore",6920,"Aktivitetet profesionale, shkencore dhe teknike",2,0.0,15049.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15049.94,0.0,0.0,0.0,0.0,0.0,15049.94,0.0,0.0,0.0,15049.94,1238.59,0.0,0.0,0.0,0.0,0.0,0.0,1238.59,1077.64,0.0,1077.64,160.95,160.95,69,Individual
79,2022,,PRIZREN,BIZNES,Individual,Instalime elektrike,4321,Ndertimtaria,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,Individual
80,2022,M,VUSHTRRI,BIZNES,Individual,Punime për veshjen e dyshemeve dhe mureve,4333,Ndertimtaria,2,0.0,7538.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7538.81,0.0,308.0,0.0,0.0,308.0,7230.81,0.0,0.0,0.0,7230.81,456.68,0.0,0.0,0.0,0.0,0.0,0.0,456.68,224.8,0.0,224.8,231.88,231.88,43,Individual
81,2022,M,FUSHË KOSOVË,BIZNES,Individual,Ndërtimi i objekteve banesore dhe jobanesore,4120,Ndertimtaria,3,0.0,1355.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1355.51,0.0,0.0,0.0,0.0,0.0,1355.51,0.0,0.0,0.0,1355.51,15.82,0.0,0.0,0.0,0.0,0.0,0.0,15.82,140.4,0.0,140.4,0.0,0.0,41,Individual
82,2022,M,FERIZAJ,BIZNES,Individual,"Tregtia me pakicë e mallrave të tjera të reja, në dyqane të specializuara",4778,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,2,0.0,7172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7172.0,0.0,400.0,0.0,0.0,400.0,6772.0,0.0,0.0,0.0,6772.0,410.8,0.0,0.0,0.0,0.0,0.0,0.0,410.8,391.04,0.0,391.04,19.76,19.76,47,Individual
83,2022,M,PRISHTINË,BIZNES,Individual,Qiradhënia dhe menaxhimi i patundshmërisë personale ose të marra me qira    ,6820,Aktivitetet e patundshmerise,1,13723.56,0.0,0.0,22000.0,0.0,0.0,0.0,0.0,0.0,0.0,35723.56,0.0,1372.36,0.0,1513.8,2886.16,32837.4,0.0,0.0,0.0,32837.4,3017.34,1037.34,0.0,1980.0,0.0,0.0,3017.34,0.0,0.0,0.0,0.0,0.0,0.0,68,Individual
84,2022,M,PRISHTINË,BIZNES,Individual,"Aktivitetet e kontabilitetit, libërmbajtjes dhe auditimit; këshillime tatimore",6920,"Aktivitetet profesionale, shkencore dhe teknike",2,46631.65,7864.08,0.0,3630.0,0.0,0.0,0.0,0.0,0.0,0.0,58125.73,363.0,2331.58,0.0,0.0,2694.58,55431.15,0.0,0.0,0.0,55431.15,5276.72,4163.59,0.0,1038.79,0.0,0.0,5202.38,74.34,0.0,0.0,0.0,74.34,74.34,69,Individual
85,2022,M,PRISHTINË,BIZNES,Individual,"Thyerja e gurit, formësimi dhe dhënia e formës përfundimtare ",2370,Industria perpunuese,2,0.0,-17564.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17564.01,0.0,0.0,0.0,0.0,0.0,-17564.01,0.0,0.0,0.0,-17564.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,Individual
86,2022,F,FERIZAJ,BIZNES,Individual,Ndërmjetësimet e tjera monetare,6419,Aktivitetet financiare dhe te sigurimit,1,0.0,-3377.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3377.26,0.0,0.0,0.0,0.0,0.0,-3377.26,0.0,0.0,0.0,-3377.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,Individual
87,2022,M,PRISHTINË,BIZNES,Individual,Aktivitetet e tjera sportive,9319,"Artet, Argetimi dhe rekreacioni",3,0.0,-4839.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4839.07,0.0,0.0,0.0,0.0,0.0,-4839.07,0.0,0.0,0.0,-4839.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.8,0.0,76.8,0.0,0.0,93,Individual
88,2022,M,PRISHTINË,BIZNES,Individual,Tregtia me shumicë e frutave dhe perimeve,4631,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,3,0.0,16492.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16492.39,0.0,0.0,0.0,0.0,0.0,16492.39,3617.94,0.0,3617.94,12874.45,1021.05,0.0,0.0,0.0,0.0,0.0,0.0,1021.05,2077.0,0.0,2077.0,0.0,0.0,46,Individual
89,2022,M,LUBIZHDË,BIZNES,Individual,Larja (pastrimi kimik) dhe tharja e tekstileve dhe produkteve të gëzofit,9601,Aktivitetet e tjera sherbyese,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,Individual
90,2022,F,PRISHTINË,BIZNES,Individual,Sallonet e floktarisë dhe trajtimet e tjera të bukurisë,9602,Aktivitetet e tjera sherbyese,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,Individual
91,2022,F,GJAKOVË,BIZNES,Individual,Aktivitetet e dentistëve,8623,Aktivitetet e shendetit te njeriut dhe te punes sociale,2,0.0,4284.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4284.16,0.0,0.0,0.0,0.0,0.0,4284.16,0.0,0.0,0.0,4284.16,184.33,0.0,0.0,0.0,0.0,0.0,0.0,184.33,187.2,0.0,187.2,0.0,0.0,86,Individual
92,2022,M,GJILAN,BIZNES,Individual,"Aktivitetet e kontabilitetit, libërmbajtjes dhe auditimit; këshillime tatimore",6920,"Aktivitetet profesionale, shkencore dhe teknike",2,0.0,4419.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4419.71,0.0,441.98,0.0,0.0,441.98,3977.73,0.0,0.0,0.0,3977.73,159.82,0.0,0.0,0.0,0.0,0.0,0.0,159.82,91.8,0.0,91.8,68.02,68.02,69,Individual
93,2022,M,GJILAN,BIZNES,Individual,"Tregtia me shumicë e porcelanit dhe artikujve të xhamit, si dhe e materialeve pastruese ",4644,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,3,0.0,45792.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45792.7,0.0,960.0,0.0,0.0,960.0,44832.7,0.0,0.0,0.0,44832.7,4216.87,0.0,0.0,0.0,0.0,0.0,0.0,4216.87,597.6,0.0,597.6,3619.27,3619.27,46,Individual
94,2022,M,DAMANEK,PERSON FIZIK,Person fizik,SHITES,10000,Person Fizik,1,3815.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2416.66,0.0,6231.94,3600.0,190.74,0.0,1500.0,5290.74,941.2,0.0,0.0,0.0,941.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,
95,2022,M,LIPJAN,BIZNES,Individual,Hotelet dhe akomodimi i ngjashëm ,5510,Akomodimi dhe sherbimi ushqimor,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,Individual
96,2022,M,GJILAN,BIZNES,Individual,"Tregtia me pakicë e artikujve elektronikë, ngjyrave dhe xhamit, në dyqane të specializuara",4752,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,2,0.0,2275.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2275.17,0.0,227.5,0.0,0.0,227.5,2047.67,0.0,0.0,0.0,2047.67,43.51,0.0,0.0,0.0,0.0,0.0,0.0,43.51,43.5,0.0,43.5,0.01,0.01,47,Individual
97,2022,M,PRIZREN,BIZNES,Individual,Aktivitetet e arkitekturës,7111,"Aktivitetet profesionale, shkencore dhe teknike",2,0.0,6370.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6370.72,0.0,343.36,0.0,0.0,343.36,6027.36,0.0,0.0,0.0,6027.36,336.34,0.0,0.0,0.0,0.0,0.0,0.0,336.34,606.47,0.0,606.47,0.0,0.0,71,Individual
98,2022,M,PRISHTINË,BIZNES,Individual,Tregtia me pakice e artikujve farmaceutikë në dyqane të specializuara (Barnatore),4773,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,Individual
99,2022,M,PRIZREN,BIZNES,Individual,"Aktivitetet e kontabilitetit, libërmbajtjes dhe auditimit; këshillime tatimore",6920,"Aktivitetet profesionale, shkencore dhe teknike",2,0.0,20781.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20781.62,0.0,0.0,0.0,0.0,0.0,20781.62,0.0,0.0,0.0,20781.62,1811.76,0.0,0.0,0.0,0.0,0.0,0.0,1811.76,1196.44,0.0,1196.44,615.32,615.32,69,Individual
100,2022,M,PRISHTINË,BIZNES,Individual,Aktivitete juridike,6910,"Aktivitetet profesionale, shkencore dhe teknike",1,25559.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.41,0.0,26033.55,0.0,1277.96,0.0,0.0,1277.96,24755.59,0.0,0.0,0.0,24755.59,2209.16,2250.52,0.0,0.0,0.0,0.0,2250.52,-41.36,0.0,0.0,0.0,0.0,0.0,69,Individual
101,2022,M,GJILAN,BIZNES,Individual,Tregtia me pakicë e tekstileve në dyqane të specializuara,4751,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,3,0.0,-8367.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8367.77,0.0,0.0,0.0,0.0,0.0,-8367.77,0.0,0.0,0.0,-8367.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,Individual
102,2022,M,PRISHTINË,BIZNES,Individual,Sallonet e floktarisë dhe trajtimet e tjera të bukurisë,9602,Aktivitetet e tjera sherbyese,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,Individual
103,2022,M,LIPJAN,BIZNES,Individual,Aktivitete juridike,6910,"Aktivitetet profesionale, shkencore dhe teknike",3,0.0,199079.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199079.73,0.0,877.53,0.0,0.0,877.53,198202.2,0.0,0.0,0.0,198202.2,19553.82,0.0,0.0,75.6,0.0,0.0,75.6,19478.22,19291.83,0.0,19291.83,186.39,186.39,69,Individual
104,2022,M,PRIZREN,BIZNES,Individual,Tregtia me shumicë e artikujve të tjerë shtëpiakë,4649,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,3,0.0,2354.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2354.06,0.0,0.0,0.0,0.0,0.0,2354.06,0.0,0.0,0.0,2354.06,55.76,0.0,0.0,0.0,0.0,0.0,0.0,55.76,295.2,0.0,295.2,0.0,0.0,46,Individual
105,2022,M,PODUJEVË,BIZNES,Individual,Ndërtimi i objekteve banesore dhe jobanesore,4120,Ndertimtaria,3,0.0,17435.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17435.56,0.0,0.0,0.0,0.0,0.0,17435.56,0.0,0.0,0.0,17435.56,1477.16,0.0,0.0,0.0,0.0,0.0,0.0,1477.16,2060.0,0.0,2060.0,0.0,0.0,41,Individual
106,2022,M,RAHOVEC,BIZNES,Individual,Aktvitetet e autoshkollave,8553,Arsimi,2,0.0,4680.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4680.2,0.0,0.0,0.0,0.0,0.0,4680.2,4539.69,0.0,4539.69,140.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,Individual
107,2022,F,PRIZREN,BIZNES,Individual,Aktivitetet e specializuara të dizajnit ,7410,"Aktivitetet profesionale, shkencore dhe teknike",2,0.0,14589.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14589.13,0.0,400.0,0.0,0.0,400.0,14189.13,0.0,0.0,0.0,14189.13,1152.51,0.0,0.0,0.0,0.0,0.0,0.0,1152.51,129.6,0.0,129.6,1022.91,1022.91,74,Individual
108,2022,F,PEJË,BIZNES,Individual,"Aktivitetet e ndërmjetësimit për shitjen e mobilieve, mallrave shtëpiake, pjesëve elektronike dhe hekurishteve",4615,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,3,0.0,4378.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4378.03,0.0,204.0,0.0,0.0,204.0,4174.03,0.0,0.0,0.0,4174.03,175.52,0.0,0.0,0.0,0.0,0.0,0.0,175.52,0.0,0.0,0.0,175.52,175.52,46,Individual
109,2022,M,GJAKOVË,BIZNES,Individual,Sallonet e floktarisë dhe trajtimet e tjera të bukurisë,9602,Aktivitetet e tjera sherbyese,2,0.0,5352.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5352.67,0.0,240.0,0.0,0.0,240.0,5112.67,0.0,0.0,0.0,5112.67,250.61,0.0,0.0,0.0,0.0,0.0,0.0,250.61,100.0,0.0,100.0,150.61,150.61,96,Individual
110,2022,M,GJAKOVË,BIZNES,Individual,Tregtia me shumicë e artikujve farmaceutikë,4646,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,Individual
111,2022,M,PRISHTINË,BIZNES,Individual,Tregtia me shumicë e tekstileve,4641,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,4,0.0,520865.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187.66,522053.29,0.0,0.0,0.0,0.0,0.0,522053.29,0.0,0.0,0.0,522053.29,51938.93,0.0,0.0,0.0,0.0,0.0,0.0,51938.93,45469.88,0.0,45469.88,6469.05,6469.05,46,Individual
112,2022,M,KLINË E EPËRME,BIZNES,Individual,Aktivitetet ndihmëse për prodhimet blegtorale,162,Bujqesia;Pylltaria dhe Peshkimi,4,0.0,107063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107063.0,0.0,451.0,0.0,0.0,451.0,106612.0,0.0,0.0,0.0,106612.0,10394.8,272.4,0.0,0.0,0.0,0.0,272.4,10122.4,3593.6,0.0,3593.6,6528.8,6528.8,01,Individual
113,2022,F,PRISHTINË,BIZNES,Individual,Aktivitetet e projektimit të filmit,5914,Informimi dhe komunikimi,2,0.0,16921.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16921.29,0.0,0.0,0.0,0.0,0.0,16921.29,0.0,0.0,0.0,16921.29,1425.73,0.0,0.0,0.0,0.0,0.0,0.0,1425.73,0.0,0.0,0.0,1425.73,1425.73,59,Individual
114,2022,M,GJAKOVË,BIZNES,Individual,Tregtia me pakicë e mallrave të përdorura në dyqane,4779,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,3,0.0,17575.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17575.55,0.0,0.0,0.0,0.0,0.0,17575.55,0.0,0.0,0.0,17575.55,1491.16,0.0,0.0,0.0,0.0,0.0,0.0,1491.16,1731.0,0.0,1731.0,0.0,0.0,47,Individual
115,2022,M,PEJË,PERSON FIZIK,Person fizik,PUNETOR,10000,Person Fizik,1,0.0,0.0,1510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1510.0,0.0,151.0,0.0,0.0,151.0,1359.0,0.0,0.0,0.0,1359.0,15.96,0.0,0.0,0.0,0.0,0.0,0.0,15.96,112.5,0.0,112.5,0.0,0.0,10,
116,2022,M,BOB,BIZNES,Individual,"Tregtia me pakicë në dyqane jo të specializuar, ku mbizotëron ushqimi, pijet dhe duhani",4711,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,Individual
117,2022,M,FUSHË KOSOVË,PERSON FIZIK,Person fizik,Person fizik,10000,Person Fizik,3,0.0,-11983.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11983.97,0.0,0.0,0.0,0.0,0.0,-11983.97,0.0,0.0,0.0,-11983.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,
118,2022,M,PRISHTINË,BIZNES,Individual,Shërbimet e përgatitjeve para-shtypjes dhe para-publikimit,1813,Industria perpunuese,1,0.0,0.0,53723.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53723.17,0.0,2400.0,0.0,0.0,2400.0,51323.17,0.0,0.0,0.0,51323.17,4865.92,0.0,0.0,0.0,0.0,0.0,0.0,4865.92,2336.0,0.0,2336.0,2529.92,2529.92,18,Individual
